player_name,humidity_group,games,AB,H,season_avg,weather_avg,weather_diff,sample_weight,signal_score,signal_strength
강경학,보통,15,36,9,0.23893805309734514,0.25,0.011061946902654857,6.0,0.06637168141592914,0.06637168141592914
강경학,습함,30,77,18,0.23893805309734514,0.23376623376623376,-0.0051718193311113825,8.774964387392123,-0.04538253044852853,0.04538253044852853
강로한,건조,11,38,12,0.23958333333333334,0.3157894736842105,0.07620614035087717,6.164414002968976,0.4697661986911663,0.4697661986911663
강로한,보통,35,112,24,0.23958333333333334,0.21428571428571427,-0.02529761904761907,10.583005244258363,-0.2677248350482029,0.2677248350482029
강로한,습함,46,138,33,0.23958333333333334,0.2391304347826087,-0.0004528985507246397,11.74734012447073,-0.005320353317242202,0.005320353317242202
강민호,건조,26,81,12,0.2310126582278481,0.14814814814814814,-0.08286451007969997,9.0,-0.7457805907172997,0.7457805907172997
강민호,보통,35,106,29,0.2310126582278481,0.27358490566037735,0.04257224743252924,10.295630140987,0.4383081138359045,0.4383081138359045
강민호,습함,42,129,32,0.2310126582278481,0.24806201550387597,0.017049357276027854,11.357816691600547,0.1936434746507304,0.1936434746507304
강백호,건조,15,56,18,0.3283582089552239,0.32142857142857145,-0.006929637526652432,7.483314773547883,-0.05185665887852996,0.05185665887852996
강백호,보통,51,195,61,0.3283582089552239,0.3128205128205128,-0.015537696134711065,13.96424004376894,-0.21697211855224616,0.21697211855224616
강백호,습함,42,151,53,0.3283582089552239,0.3509933774834437,0.02263516852821984,12.288205727444508,0.2781456075501427,0.2781456075501427
고종욱,건조,17,68,22,0.3278008298755187,0.3235294117647059,-0.004271418110812775,8.246211251235321,-0.03522301608411462,0.03522301608411462
고종욱,보통,49,189,65,0.3278008298755187,0.3439153439153439,0.016114514039825223,13.74772708486752,0.22153794112478314,0.22153794112478314
고종욱,습함,59,225,71,0.3278008298755187,0.31555555555555553,-0.01224527431996314,15.0,-0.1836791147994471,0.1836791147994471
구자욱,건조,31,110,36,0.2636363636363636,0.32727272727272727,0.06363636363636366,10.488088481701515,0.6674238124719148,0.6674238124719148
구자욱,보통,36,144,35,0.2636363636363636,0.24305555555555555,-0.02058080808080806,12.0,-0.24696969696969673,0.24696969696969673
구자욱,습함,47,186,45,0.2636363636363636,0.24193548387096775,-0.021700879765395864,13.638181696985855,-0.29596054122491255,0.29596054122491255
권희동,건조,27,98,28,0.25316455696202533,0.2857142857142857,0.032549728752260365,9.899494936611665,0.3222258749710846,0.3222258749710846
권희동,보통,32,99,24,0.25316455696202533,0.24242424242424243,-0.010740314537782902,9.9498743710662,-0.10686478035667582,0.10686478035667582
권희동,습함,45,119,28,0.25316455696202533,0.23529411764705882,-0.017870439314966513,10.908712114635714,-0.19494347784903754,0.19494347784903754
김강민,건조,12,47,14,0.2603092783505155,0.2978723404255319,0.03756306207501642,6.855654600401044,0.2575193793197363,0.2575193793197363
김강민,보통,41,155,37,0.2603092783505155,0.23870967741935484,-0.021599600931160645,12.449899597988733,-0.26891286294957395,0.26891286294957395
김강민,습함,51,186,50,0.2603092783505155,0.26881720430107525,0.00850792595055977,13.638181696985855,0.11603263997823524,0.11603263997823524
김규민,건조,15,40,5,0.24651162790697675,0.125,-0.12151162790697675,6.324555320336759,-0.7685070127618504,0.7685070127618504
김규민,보통,27,80,23,0.24651162790697675,0.2875,0.04098837209302322,8.94427190999916,0.3666111451482211,0.3666111451482211
김규민,습함,31,95,25,0.24651162790697675,0.2631578947368421,0.016646266829865336,9.746794344808963,0.16224773939951248,0.16224773939951248
김동엽,보통,17,56,12,0.22857142857142856,0.21428571428571427,-0.01428571428571429,7.483314773547883,-0.10690449676496978,0.10690449676496978
김동엽,습함,27,93,24,0.22857142857142856,0.25806451612903225,0.029493087557603687,9.643650760992955,0.2844210362689166,0.2844210362689166
김민성,건조,26,83,21,0.26038781163434904,0.25301204819277107,-0.007375763441577976,9.1104335791443,-0.06719640292997692,0.06719640292997692
김민성,보통,46,156,43,0.26038781163434904,0.27564102564102566,0.015253214006676619,12.489995996796797,0.1905125818816758,0.1905125818816758
김민성,습함,35,122,30,0.26038781163434904,0.2459016393442623,-0.014486172290086752,11.045361017187261,-0.1600050027011825,0.1600050027011825
김민하,습함,24,59,18,0.23529411764705882,0.3050847457627119,0.06979062811565306,7.681145747868608,0.5360719863916278,0.5360719863916278
김민혁,건조,14,49,13,0.2803532008830022,0.2653061224489796,-0.015047078434022587,7.0,-0.10532954903815811,0.10532954903815811
김민혁,보통,52,196,59,0.2803532008830022,0.3010204081632653,0.02066720728026311,14.0,0.28934090192368356,0.28934090192368356
김민혁,습함,53,208,55,0.2803532008830022,0.2644230769230769,-0.01593012395992527,14.422205101855956,-0.229747515048032,0.229747515048032
김상수,건조,30,112,30,0.268018018018018,0.26785714285714285,-0.0001608751608751513,10.583005244258363,-0.0017025426712126341,0.0017025426712126341
김상수,보통,39,141,42,0.268018018018018,0.2978723404255319,0.0298543224075139,11.874342087037917,0.35450043704354145,0.35450043704354145
김상수,습함,51,191,47,0.268018018018018,0.24607329842931938,-0.02194471958869862,13.820274961085254,-0.3032820586597286,0.3032820586597286
김선빈,건조,15,55,12,0.2978723404255319,0.21818181818181817,-0.07969052224371373,7.416198487095663,-0.591000730499693,0.591000730499693
김선빈,보통,37,125,35,0.2978723404255319,0.28,-0.017872340425531874,11.180339887498949,-0.19981884054253396,0.19981884054253396
김선빈,습함,61,196,65,0.2978723404255319,0.33163265306122447,0.03376031263569257,14.0,0.47264437689969596,0.47264437689969596
김성욱,건조,22,66,14,0.24436090225563908,0.21212121212121213,-0.03223969013442696,8.12403840463596,-0.2619164808056477,0.2619164808056477
김성욱,보통,29,77,17,0.24436090225563908,0.22077922077922077,-0.023581681476418315,8.774964387392123,-0.2069284151503952,0.2069284151503952
김성욱,습함,46,123,34,0.24436090225563908,0.2764227642276423,0.0320618619720032,11.090536506409418,0.3555832506639613,0.3555832506639613
김성현,건조,17,55,14,0.2531017369727047,0.2545454545454545,0.001443717572749803,7.416198487095663,0.010706896078820511,0.010706896078820511
김성현,보통,54,173,42,0.2531017369727047,0.24277456647398843,-0.010327170498716287,13.152946437965905,-0.13583272042535696,0.13583272042535696
김성현,습함,59,175,46,0.2531017369727047,0.26285714285714284,0.009755405884438129,13.228756555322953,0.129051889543597,0.129051889543597
김용의,건조,18,55,10,0.21910112359550563,0.18181818181818182,-0.0372829417773238,7.416198487095663,-0.2764976964034645,0.2764976964034645
김용의,보통,35,72,16,0.21910112359550563,0.2222222222222222,0.003121098626716584,8.48528137423857,0.02648340004443981,0.02648340004443981
김용의,습함,22,51,13,0.21910112359550563,0.2549019607843137,0.03580083718880808,7.14142842854285,0.25566911646578816,0.25566911646578816
김재호,건조,30,87,29,0.27873563218390807,0.3333333333333333,0.05459770114942525,9.327379053088816,0.5092534540479522,0.5092534540479522
김재호,보통,44,128,34,0.27873563218390807,0.265625,-0.013110632183908066,11.313708498984761,-0.14832987076614382,0.14832987076614382
김재호,습함,42,133,34,0.27873563218390807,0.2556390977443609,-0.02309653443954718,11.532562594670797,-0.2663622291440476,0.2663622291440476
김재환,건조,35,136,30,0.28104575163398693,0.22058823529411764,-0.06045751633986929,11.661903789690601,-0.7050497389192031,0.7050497389192031
김재환,보통,46,166,58,0.28104575163398693,0.3493975903614458,0.06835183872745887,12.884098726725126,0.8806518383177739,0.8806518383177739
김재환,습함,44,157,41,0.28104575163398693,0.2611464968152866,-0.019899254818700307,12.529964086141668,-0.24933694821929636,0.24933694821929636
김주찬,건조,13,42,9,0.30491803278688523,0.21428571428571427,-0.09063231850117096,6.48074069840786,-0.5873645551016023,0.5873645551016023
김주찬,보통,24,87,28,0.30491803278688523,0.3218390804597701,0.01692104767288488,9.327379053088816,0.1578290256203837,0.1578290256203837
김주찬,습함,54,176,56,0.30491803278688523,0.3181818181818182,0.013263785394932948,13.2664991614216,0.175963997819154,0.175963997819154
김찬형,습함,31,90,24,0.2826086956521739,0.26666666666666666,-0.01594202898550723,9.486832980505138,-0.15123936635587884,0.15123936635587884
김태균,건조,17,58,18,0.29876543209876544,0.3103448275862069,0.011579395487441468,7.615773105863909,0.08818604873541865,0.08818604873541865
김태균,보통,40,142,45,0.29876543209876544,0.31690140845070425,0.01813597635193881,11.916375287812984,0.2161151004206043,0.2161151004206043
김태균,습함,61,205,58,0.29876543209876544,0.28292682926829266,-0.01583860283047278,14.317821063276353,-0.22677428121901166,0.22677428121901166
김태진,건조,22,65,17,0.27945205479452057,0.26153846153846155,-0.017913593256059013,8.06225774829855,-0.14442400602853042,0.14442400602853042
김태진,보통,34,117,30,0.27945205479452057,0.2564102564102564,-0.023041798384264178,10.816653826391969,-0.2492351566601034,0.2492351566601034
김태진,습함,55,183,55,0.27945205479452057,0.3005464480874317,0.02109439329291113,13.527749258468683,0.2853596632260253,0.2853596632260253
김하성,건조,30,116,43,0.30980392156862746,0.3706896551724138,0.06088573360378635,10.770329614269007,0.6557594197193538,0.6557594197193538
김하성,보통,50,192,53,0.30980392156862746,0.2760416666666667,-0.033762254901960775,13.856406460551018,-0.46782352694629953,0.46782352694629953
김하성,습함,51,202,62,0.30980392156862746,0.3069306930693069,-0.002873228499320535,14.212670403551895,-0.04083624965493479,0.04083624965493479
김헌곤,건조,27,92,29,0.29521276595744683,0.31521739130434784,0.020004625346901006,9.591663046625438,0.19187762570145697,0.19187762570145697
김헌곤,보통,34,125,34,0.29521276595744683,0.272,-0.023212765957446813,11.180339887498949,-0.25952661313322034,0.25952661313322034
김헌곤,습함,44,159,48,0.29521276595744683,0.3018867924528302,0.006674026495383345,12.609520212918492,0.08415627199508985,0.08415627199508985
김현수,건조,33,129,41,0.3132530120481928,0.3178294573643411,0.004576445316148314,11.357816691600547,0.05197842699994647,0.05197842699994647
김현수,보통,59,226,60,0.3132530120481928,0.26548672566371684,-0.04776628638447594,15.033296378372908,-0.7180847401120654,0.7180847401120654
김현수,습함,40,143,55,0.3132530120481928,0.38461538461538464,0.07136237256719186,11.958260743101398,0.8533698584048265,0.8533698584048265
김형준,습함,32,83,22,0.22429906542056074,0.26506024096385544,0.0407611755432947,9.1104335791443,0.37135198239502737,0.37135198239502737
