gameinfo,year,id,team,inning1,inning2,inning3,inning4,inning5,inning6,inning7,inning8,inning9,inning10,inning11,inning12,H,AB,AVG,R,RBI,game_date,player_name,team_2019,opponent,team_H,team_HR,team_RBI,team_RUN,team_OBP,team_win,home_team,region,temperature,rainfall,wind_speed,humidity,pressure,ground_temp
20190511LTSS0,2019,64468,SS,0,0,3000,0,4105,7101,0,1017,0,0,0,0,1,2,0,1,1,2019-05-11,박계범,삼성,LT,10.0,0.0,9.0,9.0,0.394736842,1.0,SS,대구,21.395833333333332,0.0,1.4749999999999999,36.583333333333336,1006.775,27.116666666666664
20190511LTSS0,2019,71432,SS,0,0,2000,0,1117,0,7003,5004,0,0,0,0,1,3,0,0,3,2019-05-11,박한이,삼성,LT,10.0,0.0,9.0,9.0,0.394736842,1.0,SS,대구,21.395833333333332,0.0,1.4749999999999999,36.583333333333336,1006.775,27.116666666666664
20190511LTSS0,2019,68407,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-11,공민규,삼성,LT,10.0,0.0,9.0,9.0,0.394736842,1.0,SS,대구,21.395833333333332,0.0,1.4749999999999999,36.583333333333336,1006.775,27.116666666666664
20190511LTSS0,2019,62415,SS,0,0,7005,0,7101,0,2000,1018,0,0,0,0,1,4,0,1,1,2019-05-11,박해민,삼성,LT,10.0,0.0,9.0,9.0,0.394736842,1.0,SS,대구,21.395833333333332,0.0,1.4749999999999999,36.583333333333336,1006.775,27.116666666666664
20190511OBNC0,2019,62234,OB,7100,0,2000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2019-05-11,류지혁,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,61104,OB,0,0,0,0,7102,7104,0,3000,0,0,0,0,0,2,0,1,0,2019-05-11,정병곤,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,69209,OB,1300,0,7101,0,7003,0,7101,1111,0,0,0,0,2,5,0,1,4,2019-05-11,페르난데스,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,79215,OB,7104,0,1017,0,0,1017,7102,7104,0,0,0,0,2,5,0,1,0,2019-05-11,박건우,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,78224,OB,3000,0,7101,0,0,1011,0,0,0,0,0,0,1,2,0,2,0,2019-05-11,김재환,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,64086,OB,0,0,0,0,0,0,7104,0,3000,0,0,0,0,1,0,1,0,2019-05-11,신성현,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,75334,OB,1300,0,0,1018,0,3000,0,1017,1300,0,0,0,4,4,0,4,4,2019-05-11,오재일,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,79240,OB,7003,0,0,7212,0,5005,0,7006,3000,0,0,0,0,3,0,0,1,2019-05-11,허경민,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,62244,OB,0,7005,0,1110,0,1011,0,2000,0,0,0,0,2,4,0,0,1,2019-05-11,박세혁,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,63440,OB,0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,2019-05-11,이흥련,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,64260,OB,0,2000,0,2000,0,0,0,0,0,0,0,0,0,2,0,0,0,2019-05-11,김경호,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,61208,OB,0,0,0,0,0,1019,0,1017,7212,0,0,0,2,3,0,1,1,2019-05-11,정진호,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,77248,OB,0,7101,0,0,2000,2000,0,1019,0,0,0,0,1,4,0,1,1,2019-05-11,오재원,두산,NC,14.0,3.0,12.0,12.0,0.431818182,1.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,62907,NC,7101,0,2000,0,0,2000,0,7005,7107,0,0,0,0,5,0,0,0,2019-05-11,박민우,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,62931,NC,7100,0,0,7402,0,2000,0,0,0,0,0,0,0,3,0,0,0,2019-05-11,노진혁,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,66917,NC,0,0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,2019-05-11,김찬형,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,78813,NC,1019,0,0,2000,0,1019,0,1111,0,0,0,0,3,4,0,0,0,2019-05-11,모창민,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,62934,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-11,김성욱,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,76232,NC,7003,0,0,3100,0,7003,0,0,0,0,0,0,0,2,0,0,0,2019-05-11,양의지,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,68912,NC,0,0,0,0,0,0,0,7101,0,0,0,0,0,1,0,0,0,2019-05-11,김형준,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,69950,NC,0,1018,0,7102,0,0,6004,0,3000,0,0,0,1,3,0,0,0,2019-05-11,베탄코트,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,62925,NC,0,7217,0,0,2000,0,0,0,0,0,0,0,0,2,0,0,0,2019-05-11,강진성,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,68904,NC,0,0,0,0,0,0,2000,0,2000,0,0,0,0,2,0,0,0,2019-05-11,오영수,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,63963,NC,0,2000,0,0,7104,0,1019,0,7005,0,0,0,1,4,0,0,0,2019-05-11,권희동,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,64984,NC,0,0,7100,0,3000,0,0,0,0,0,0,0,0,1,0,0,0,2019-05-11,김태진,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,60566,NC,0,0,0,0,0,0,7005,0,3100,0,0,0,0,1,0,0,0,2019-05-11,이상호,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511OBNC0,2019,73213,NC,0,0,7001,0,0,1017,2000,0,1019,0,0,0,2,4,0,0,0,2019-05-11,손시헌,NC,OB,7.0,0.0,0.0,0.0,0.297297297,0.0,NC,창원,18.474999999999998,0.0,1.3291666666666666,44.541666666666664,1009.1916666666666,22.4875
20190511WOKT0,2019,67341,WO,1012,7101,0,0,7405,0,7006,1013,0,0,0,0,2,5,0,0,0,2019-05-11,이정후,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,64300,WO,7005,0,2100,0,1011,0,3100,2000,0,0,0,0,1,4,0,0,0,2019-05-11,김하성,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,68345,WO,7006,0,7000,0,2000,0,7005,0,1011,0,0,0,1,5,0,0,0,2019-05-11,샌즈,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,62356,WO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-05-11,김규민,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,75125,WO,1017,0,2000,0,0,7006,0,1303,1301,0,0,0,3,5,0,2,3,2019-05-11,박병호,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,79334,WO,7006,0,7104,0,0,2000,0,7003,7407,0,0,0,0,5,0,0,0,2019-05-11,장영석,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,78168,WO,0,1023,0,2000,0,7004,0,1011,1017,0,0,0,3,5,0,0,0,2019-05-11,서건창,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,79456,WO,0,2000,0,7005,0,0,7101,1011,7208,0,0,0,1,5,0,1,0,2019-05-11,이지영,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,65399,WO,0,1019,0,1013,0,0,1019,0,0,0,0,0,3,3,0,0,0,2019-05-11,허정협,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,67304,WO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-11,김혜성,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,65357,WO,0,0,0,0,0,0,0,7102,0,0,0,0,0,1,0,1,0,2019-05-11,송성문,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,79300,WO,0,2000,0,2000,0,0,0,0,0,0,0,0,0,2,0,0,0,2019-05-11,김지수,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,64346,WO,0,0,0,0,0,0,3000,1017,0,0,0,0,1,1,0,1,2,2019-05-11,임병욱,키움,KT,15.0,2.0,5.0,6.0,0.395348837,1.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,64004,KT,2000,0,2000,0,0,1019,0,0,0,0,0,0,1,3,0,0,0,2019-05-11,김민혁,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,64868,KT,0,0,0,0,0,0,0,7101,0,0,0,0,0,1,0,0,0,2019-05-11,조용호,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,60558,KT,2000,0,0,7104,0,7107,0,7003,0,0,0,0,0,4,0,0,0,2019-05-11,오태곤,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,68050,KT,2000,0,0,7101,0,3100,0,0,0,0,0,0,0,2,0,0,0,2019-05-11,강백호,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,64012,KT,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,1,0,2019-05-11,송민섭,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,67025,KT,0,7304,0,7104,0,2000,0,1103,0,0,0,0,1,4,0,0,1,2019-05-11,로하스,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,73113,KT,0,2000,0,0,2000,2000,0,2000,0,0,0,0,0,4,0,0,0,2019-05-11,박경수,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,63450,KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-11,정현,KT-SK,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,76313,KT,0,2000,0,0,1019,0,7101,0,7104,0,0,0,1,4,0,1,0,2019-05-11,황재균,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,74339,KT,0,0,1019,0,1117,0,7006,0,7104,0,0,0,2,4,0,0,1,2019-05-11,유한준,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,77654,KT,0,0,4104,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,2019-05-11,이준수,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,78548,KT,0,0,0,0,0,0,1019,0,1011,0,0,0,2,2,0,0,0,2019-05-11,장성우,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,64906,KT,0,0,7104,0,2000,0,2000,0,0,0,0,0,0,3,0,0,0,2019-05-11,강민국,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511WOKT0,2019,64006,KT,0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,2019-05-11,심우준,KT,WO,7.0,0.0,2.0,2.0,0.257142857,0.0,KT,수원,17.849999999999998,0.0,1.3166666666666667,54.666666666666664,1010.1374999999999,22.070833333333336
20190511SKHT0,2019,61353,SK,1019,0,7205,0,1011,7104,0,0,0,0,0,0,2,4,0,2,1,2019-05-11,고종욱,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,73209,SK,0,0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,2019-05-11,나주환,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,62895,SK,1011,0,2000,0,7003,3000,0,0,0,0,0,0,1,3,0,0,0,2019-05-11,한동민,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,79465,SK,0,0,0,0,0,0,0,7001,0,0,0,0,0,1,0,0,0,2019-05-11,배영섭,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,75847,SK,7205,0,0,7102,1019,7004,0,7004,0,0,0,0,1,5,0,1,0,2019-05-11,최정,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,67872,SK,7001,0,0,1011,1116,0,1017,0,1303,0,0,0,4,5,0,2,3,2019-05-11,로맥,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,71837,SK,0,7006,0,1017,2000,0,1011,0,0,0,0,0,2,4,0,1,0,2019-05-11,김강민,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,76869,SK,0,0,0,0,0,0,0,0,1019,0,0,0,1,1,0,0,0,2019-05-11,김재현,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,76802,SK,0,6007,0,7104,0,3000,7006,0,7102,0,0,0,0,4,0,2,0,2019-05-11,김성현,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,62884,SK,0,7104,0,7005,0,7104,0,0,0,0,0,0,0,3,0,0,0,2019-05-11,최항,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,66864,SK,0,0,0,0,0,0,7104,0,7407,0,0,0,0,2,0,0,0,2019-05-11,안상현,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,77243,SK,0,2000,0,0,1116,0,0,0,0,0,0,0,1,2,0,1,0,2019-05-11,허도환,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,76812,SK,0,0,0,0,0,3100,1303,0,7104,0,0,0,1,2,0,1,3,2019-05-11,이재원,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,63704,SK,0,0,1011,0,7101,1017,7101,0,0,0,0,0,2,4,0,0,1,2019-05-11,노수광,SK,HT,15.0,2.0,8.0,10.0,0.409090909,1.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,76849,HT,7003,0,0,4004,7101,0,7003,0,0,0,0,0,0,4,0,0,0,2019-05-11,이명기,기아-NC,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,62893,HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-11,최정민,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,78603,HT,7000,0,0,6004,7102,0,0,7006,0,0,0,0,0,4,0,0,0,2019-05-11,김선빈,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,62908,HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-11,황윤호,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,65610,HT,2000,0,0,2000,7002,0,0,2000,0,0,0,0,0,4,0,0,0,2019-05-11,황대인,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,72443,HT,0,7101,0,7104,0,7107,0,7101,0,0,0,0,0,4,0,0,0,2019-05-11,최형우,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,78629,HT,0,7102,0,0,1303,7006,0,0,7101,0,0,0,1,4,0,1,1,2019-05-11,나지완,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,64560,HT,0,7006,0,0,1011,7006,0,0,0,0,0,0,1,3,0,1,0,2019-05-11,이창진,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,66662,HT,0,0,0,0,0,0,0,0,1011,0,0,0,1,1,0,0,0,2019-05-11,신범수,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,66615,HT,0,0,1017,0,1202,0,7302,0,7005,0,0,0,2,4,0,1,1,2019-05-11,류승현,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,64646,HT,0,0,7001,0,3000,0,7006,0,1019,0,0,0,1,3,0,0,0,2019-05-11,박찬호,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,63722,HT,0,0,7214,0,1017,0,3000,0,0,0,0,0,1,2,0,0,1,2019-05-11,한승택,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190511SKHT0,2019,64657,HT,0,0,0,0,0,0,0,0,7005,0,0,0,0,1,0,0,0,2019-05-11,박준태,기아,SK,7.0,1.0,3.0,3.0,0.25,0.0,HT,광주,19.375,0.0,1.0250000000000001,41.208333333333336,1005.3708333333334,24.383333333333336
20190512HHLG0,2019,68743,HH,7006,0,0,7101,0,7101,0,2000,0,0,0,0,0,4,0,0,0,2019-05-12,정은원,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
20190512HHLG0,2019,78756,HH,7006,0,0,1011,0,7102,0,7104,0,0,0,0,1,4,0,0,0,2019-05-12,오선진,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
20190512HHLG0,2019,68730,HH,7101,0,0,7004,0,0,7005,0,7006,0,0,0,0,4,0,0,0,2019-05-12,호잉,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
20190512HHLG0,2019,71752,HH,0,6001,0,3000,0,0,3000,0,7104,0,0,0,0,2,0,0,0,2019-05-12,김태균,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
20190512HHLG0,2019,73136,HH,0,3000,0,7005,0,0,1019,0,2000,0,0,0,1,3,0,0,0,2019-05-12,이성열,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
20190512HHLG0,2019,74729,HH,0,7209,0,0,7001,0,3100,0,0,0,0,0,0,2,0,0,0,2019-05-12,최진행,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
20190512HHLG0,2019,69737,HH,0,0,2000,0,7005,0,7102,0,0,0,0,0,0,3,0,0,0,2019-05-12,노시환,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
20190512HHLG0,2019,60100,HH,0,0,7102,0,2000,0,2000,0,0,0,0,0,0,3,0,0,0,2019-05-12,백창수,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
20190512HHLG0,2019,78288,HH,0,0,7006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019-05-12,최재훈,한화,LG,2.0,0.0,0.0,0.0,0.1875,0.0,LG,서울,21.474999999999998,0.0,1.5416666666666667,36.625,1004.6958333333333,26.25
